-250 , 0.2566451379
-248 , 0.2604339292
-246 , 0.2642786536
-244 , 0.2681801367
-242 , 0.2721392165
-240 , 0.2761567433
-238 , 0.2802335798
-236 , 0.2843706017
-234 , 0.2885686975
-232 , 0.2928287688
-230 , 0.2971517305
-228 , 0.3015385111
-226 , 0.3059900526
-224 , 0.3105073113
-222 , 0.3150912571
-220 , 0.3197428747
-218 , 0.3244631629
-216 , 0.03046591792
-214 , 0.03521929016
-212 , 0.0399545073
-210 , 0.04466912839
-208 , 0.04936072311
-206 , 0.054026873
-204 , 0.05866517271
-202 , 0.06327323127
-200 , 0.06784867327
-198 , 0.07238914013
-196 , 0.07689229131
-194 , 0.08135580547
-192 , 0.08577738174
-190 , 0.09015474084
-188 , 0.09448562632
-186 , 0.09876780564
-184 , 0.1029990714
-182 , 0.1071772424
-180 , 0.1113001649
-178 , 0.1153657136
-176 , 0.1193717927
-174 , 0.1233163372
-172 , 0.1271973136
-170 , 0.1310127214
-168 , 0.1347605938
-166 , 0.1384389988
-164 , 0.1420460403
-162 , 0.1455798588
-160 , 0.1490386327
-158 , 0.1524205791
-156 , 0.1557239545
-154 , 0.1589470563
-152 , 0.1620882228
-150 , 0.1651458349
-148 , 0.1681183164
-146 , 0.171004135
-144 , 0.1738018032
-142 , 0.1765098787
-140 , 0.1791269655
-138 , 0.1816517147
-136 , 0.1840828247
-134 , 0.1864190423
-132 , 0.1886591633
-130 , 0.1908020328
-128 , 0.1928465463
-126 , 0.1947916498
-124 , 0.1966363406
-122 , 0.1983796679
-120 , 0.200020733
-118 , 0.2015586899
-116 , 0.2029927459
-114 , 0.2043221616
-112 , 0.2055462518
-110 , 0.2066643855
-108 , 0.2076759864
-106 , 0.2085805328
-104 , 0.2093775587
-102 , 0.210066653
-100 , 0.2106474606
-98 , 0.2111196821
-96 , 0.211483074
-94 , 0.2117374491
-92 , 0.2118826762
-90 , 0.2119186805
-88 , 0.2118454433
-86 , 0.2116630025
-84 , 0.211371452
-82 , 0.2109709423
-80 , 0.2104616796
-78 , 0.2098439267
-76 , 0.2091180018
-74 , 0.2082842792
-72 , 0.2073431887
-70 , 0.2062952153
-68 , 0.2051408994
-66 , 0.203880836
-64 , 0.2025156745
-62 , 0.2010461187
-60 , 0.1994729263
-58 , 0.197796908
-56 , 0.1960189279
-54 , 0.1941399025
-52 , 0.1921608004
-50 , 0.1900826419
-48 , 0.1879064981
-46 , 0.1856334909
-44 , 0.183264792
-42 , 0.1808016224
-40 , 0.1782452518
-38 , 0.1755969981
-36 , 1.019589848
-34 , 1.017057341
-32 , 1.014671493
-30 , 1.012431961
-28 , 1.010338422
-26 , 1.008390574
-24 , 1.006588135
-22 , 1.004930847
-20 , 1.003418469
-18 , 1.002050784
-16 , 1.000827595
-14 , 0.9997487254
-12 , 0.9988140193
-10 , 0.9980233421
-8 , 0.9973765798
-6 , 0.9968736392
-4 , 0.9965144477
-2 , 0.9962989535
0 , 0.9962271255
2 , 0.9962989535
4 , 0.9965144477
6 , 0.9968736392
8 , 0.9973765798
10 , 0.9980233421
12 , 0.9988140193
14 , 0.9997487254
16 , 1.000827595
18 , 1.002050784
20 , 1.003418469
22 , 1.004930847
24 , 1.006588135
26 , 1.008390574
28 , 1.010338422
30 , 1.012431961
32 , 1.014671493
34 , 1.017057341
36 , 1.019589848
38 , 0.1755969981
40 , 0.1782452518
42 , 0.1808016224
44 , 0.183264792
46 , 0.1856334909
48 , 0.1879064981
50 , 0.1900826419
52 , 0.1921608004
54 , 0.1941399025
56 , 0.1960189279
58 , 0.197796908
60 , 0.1994729263
62 , 0.2010461187
64 , 0.2025156745
66 , 0.203880836
68 , 0.2051408994
70 , 0.2062952153
72 , 0.2073431887
74 , 0.2082842792
76 , 0.2091180018
78 , 0.2098439267
80 , 0.2104616796
82 , 0.2109709423
84 , 0.211371452
86 , 0.2116630025
88 , 0.2118454433
90 , 0.2119186805
92 , 0.2118826762
94 , 0.2117374491
96 , 0.211483074
98 , 0.2111196821
100 , 0.2106474606
102 , 0.210066653
104 , 0.2093775587
106 , 0.2085805328
108 , 0.2076759864
110 , 0.2066643855
112 , 0.2055462518
114 , 0.2043221616
116 , 0.2029927459
118 , 0.2015586899
120 , 0.200020733
122 , 0.1983796679
124 , 0.1966363406
126 , 0.1947916498
128 , 0.1928465463
130 , 0.1908020328
132 , 0.1886591633
134 , 0.1864190423
136 , 0.1840828247
138 , 0.1816517147
140 , 0.1791269655
142 , 0.1765098787
144 , 0.1738018032
146 , 0.171004135
148 , 0.1681183164
150 , 0.1651458349
152 , 0.1620882228
154 , 0.1589470563
156 , 0.1557239545
158 , 0.1524205791
160 , 0.1490386327
162 , 0.1455798588
164 , 0.1420460403
166 , 0.1384389988
168 , 0.1347605938
170 , 0.1310127214
172 , 0.1271973136
174 , 0.1233163372
176 , 0.1193717927
178 , 0.1153657136
180 , 0.1113001649
182 , 0.1071772424
184 , 0.1029990714
186 , 0.09876780564
188 , 0.09448562632
190 , 0.09015474084
192 , 0.08577738174
194 , 0.08135580547
196 , 0.07689229131
198 , 0.07238914013
200 , 0.06784867327
202 , 0.06327323127
204 , 0.05866517271
206 , 0.054026873
208 , 0.04936072311
210 , 0.04466912839
212 , 0.0399545073
214 , 0.03521929016
216 , 0.03046591792
218 , 0.3244631629
220 , 0.3197428747
222 , 0.3150912571
224 , 0.3105073113
226 , 0.3059900526
228 , 0.3015385111
230 , 0.2971517305
232 , 0.2928287688
234 , 0.2885686975
236 , 0.2843706017
238 , 0.2802335798
240 , 0.2761567433
242 , 0.2721392165
244 , 0.2681801367
246 , 0.2642786536
248 , 0.2604339292
250 , 0.2566451379
252 , 0.2529114658
254 , 0.2492321113
256 , 0.2456062839
258 , 0.2420332051
260 , 0.2385121074
262 , 0.2350422346
264 , 0.2316228414
266 , 0.2282531936
268 , 0.2249325675
270 , 0.2216602497
272 , 0.2184355377
274 , 0.2152577387
276 , 0.2121261703
278 , 0.20904016
280 , 0.2059990449
282 , 0.2030021719
284 , 0.2000488975
286 , 0.1971385873
288 , 0.1942706162
290 , 0.1914443684
292 , 0.1886592368
294 , 0.1859146232
296 , 0.1832099383
298 , 0.1805446012
300 , 0.1779180393
302 , 0.1753296887
304 , 0.1727789934
306 , 0.1702654055
308 , 0.1677883854
310 , 0.1653474009
312 , 0.1629419278
314 , 0.1605714496
316 , 0.158235457
318 , 0.1559334485
320 , 0.1536649296
322 , 0.151429413
324 , 0.1492264188
326 , 0.1470554737
328 , 0.1449161115
330 , 0.1428078727
332 , 0.1407303046
334 , 0.1386829609
336 , 0.1366654019
338 , 0.1346771944
340 , 0.1327179114
342 , 0.1307871319
344 , 0.1288844415
346 , 0.1270094313
348 , 0.1251616988
350 , 0.1233408472
352 , 0.1215464852
354 , 0.1197782276
356 , 0.1180356946
358 , 0.116318512
360 , 0.1146263109
362 , 0.112958728
364 , 0.1113154051
366 , 0.1096959892
368 , 0.1081001326
370 , 0.1065274924
372 , 0.1049777311
374 , 0.1034505156
376 , 0.1019455181
378 , 0.1004624153
380 , 0.09900088862
382 , 0.09756062425
384 , 0.09614131284
386 , 0.09474264956
388 , 0.09336433402
390 , 0.09200607022
392 , 0.09066756642
394 , 0.08934853517
396 , 0.08804869319
398 , 0.08676776129
400 , 0.08550546439
402 , 0.08426153137
404 , 0.08303569508
406 , 0.08182769226
408 , 0.08063726345
410 , 0.07946415299
412 , 0.07830810894
414 , 0.07716888301
416 , 0.07604623053
418 , 0.0749399104
420 , 0.073849685
422 , 0.0727753202
424 , 0.07171658525
426 , 0.07067325277
428 , 0.06964509868
430 , 0.06863190218
432 , 0.06763344565
434 , 0.06664951466
436 , 0.0656798979
438 , 0.06472438711
440 , 0.06378277709
442 , 0.06285486561
444 , 0.06194045337
446 , 0.06103934401
448 , 0.06015134397
450 , 0.05927626256
452 , 0.05841391182
454 , 0.05756410656
456 , 0.05672666426
458 , 0.05590140507
460 , 0.05508815174
462 , 0.05428672962
464 , 0.05349696658
466 , 0.05271869301
468 , 0.05195174176
470 , 0.05119594811
472 , 0.05045114975
474 , 0.0497171867
476 , 0.04899390135
478 , 0.04828113835
480 , 0.04757874462
482 , 0.04688656931
484 , 0.04620446376
486 , 0.04553228148
488 , 0.0448698781
490 , 0.04421711137
492 , 0.04357384108
494 , 0.04293992909
496 , 0.04231523924
498 , 0.04169963737
500 , 0.04109299128
